Date,Sources,Demands
2020-04-09,-0.6349404302335103,-0.8109512129443643
2020-04-10,-0.7478894732811762,-0.8848152074853975
2020-04-11,-0.6214354812238114,-0.7350657941498666
2020-04-12,-0.7090993784832486,-0.797060392108438
2020-04-13,-0.6549592525834125,-0.76916782083976
2020-04-14,-0.5723194524967106,-0.69530316887346
2020-04-15,-0.6054857059087536,-0.7339417432575118
2020-04-16,-0.620309518446038,-0.7309790328437203
2020-04-17,-0.7071438874898166,-0.8665704159121044
2020-04-18,-0.7102181807057241,-0.8522001665199955
2020-04-19,-0.5908330785510213,-0.6786301453127187
2020-04-20,-0.6572614475852576,-0.7672098208387899
2020-04-21,-0.6191434848562763,-0.7397399363791383
2020-04-22,-0.5110719549265429,-0.5568686100626449
2020-04-23,-0.30988602991407377,-0.39553193568627354
2020-04-24,0.3051578243712614,0.1576169711032579
2020-04-25,0.1822974065886473,0.16093330037395093
2020-04-26,-0.0773910881785406,-0.09122947300740673
2020-04-27,-0.15713674473540612,-0.14336631449723797
2020-04-28,0.2760954333881242,0.13693003907053947
2020-04-29,-0.37617491750176174,-0.3954379223303985
2020-04-30,-0.4445582522879239,-0.5037816427496047
2020-05-01,-0.5553747632226557,-0.6303473047825098
2020-05-02,-0.5057035710113618,-0.6228410271999898
2020-05-03,-0.34329956677415707,-0.4430405102111116
2020-05-04,-0.17872225893141225,-0.2485317437807858
2020-05-05,0.10852816772416327,0.0018078667197814749
2020-05-06,0.29476214046835014,0.21251387827095058
2020-05-07,0.5194504353426274,0.6698964410405506
2020-05-08,0.22999932664535647,0.40536356135395835
2020-05-09,-0.16958038791042676,-0.1424855365555537
2020-05-10,-0.46683991837966027,-0.4649850492925419
2020-05-11,-0.4566245489864847,-0.5403323849970189
2020-05-12,-0.6212344773950368,-0.7919830921708869
2020-05-13,-0.6580670729834567,-0.7699462050984759
2020-05-14,-0.5652798342063547,-0.7085975216395761
2020-05-15,-0.5314055360595368,-0.595001655325335
2020-05-16,-0.3425762898800468,-0.3817394106433025
2020-05-17,-0.4379196760700702,-0.5279233709546308
2020-05-18,-0.6937503348593311,-0.7810186172670289
2020-05-19,-0.6228183290997372,-0.7737557999923617
2020-05-20,-0.5488230753628986,-0.6602207981381661
2020-05-21,-0.24951837443015626,-0.37228989742074625
2020-05-22,-0.5484592641731386,-0.6663752618632781
2020-05-23,-0.40837168741250246,-0.46660543601141263
2020-05-24,0.00017095483932514825,0.10431301174950278
2020-05-25,0.8672785679400918,1.261632932996321
2020-05-26,1.968237143285471,2.175352337153727
2020-05-27,1.3706608284937727,1.5983523330749367
2020-05-28,0.5553051795773838,1.0120621395486122
2020-05-29,-0.45482640912632666,-0.46252197835334063
2020-05-30,-0.6379238453795559,-0.7303727918992262
2020-05-31,-0.286035779028647,-0.39686420027976044
2020-06-01,-0.014423802154551583,0.06572453611291504
2020-06-02,0.6908164496253629,1.0190389550551673
2020-06-03,2.211898230008392,2.441258249884483
2020-06-04,0.7316583936308253,0.9176708080096799
2020-06-05,-0.7852433169969718,-0.8773325600653586
2020-06-06,-0.6369766736287945,-0.7703855141917826
2020-06-07,-0.382267688131215,-0.49289051803414585
